0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,X,Y
2.4234502318921276,2.362910856719732,1.4822052672314543,0.9685702856680356,0.3887531500853152,0.3887531500853152,1.361126516886662,0.5864423146732243,0.8320346735807203,1.3705723770539477,0.4170907299749542,2.391248436949491,0.4170907299749551,0.8363282463190993,1.3783008078401808,2.395112652342607,4.973162777162068,5.262978934876933,2.966803275244896,3.288821228242516,2.320926254332541,2.5141370260290783,2.730656776504686,3.052674729502306,4.737016278761978,5.026832436476842,1.5,3.0
2.4167128391678396,2.3763561028693987,1.4644821748349708,0.9629689874433067,0.5703891851122851,0.5703891851122842,1.383768702238089,1.3185877536514568e-06,0.8438966367744678,1.568370803490152,0.4209493892774221,2.446680713182465,0.4209493892774212,0.839900920335221,1.3677858364811,2.3463882296779373,5.0249708311593775,5.414553186558402,3.029207381268959,3.6085862688012877,2.4046261267692093,2.2248188851509525,2.8094429758070025,2.9492930518666367,4.585442020372655,4.97502437577168,1.5,4.0
2.3039422245506893,2.4286610980572663,1.36642604691297,0.8480898971994435,0.4262562761531541,0.4262562761531541,1.6158637939261231,0.8569352074131737,0.6428787010082164,1.4018072877678964,0.36787722897198893,2.3702820512461953,0.36787722897198893,0.8286302148797402,1.385885729479404,2.3623212721019486,5.055280821963595,4.944714444816257,3.1192158263848944,2.942309622912145,2.5814199943516645,2.1833810363991955,3.119215826631625,2.9423096231588755,5.0552808225804196,4.944714445433082,2.0,0.5
2.3463882295318985,2.4466807129228467,1.3677858364367346,0.8399009203285104,0.4209493892801479,0.420949389280147,1.568370803218631,0.8438966367920817,1.3185877536514568e-06,1.3837687022910226,0.570389185195558,2.376356102990515,0.5703891851955571,0.9629689875441296,1.4644821749477188,2.416712839318863,4.585442019924789,4.975024375577291,2.809442975588448,2.9492930519345917,2.404626126695843,2.2248188855080424,3.0292073813150515,3.6085862692113113,5.024970831353766,5.414553187006268,2.5,0.0
2.3469703606306513,2.442041149960131,1.3033590843499363,0.8172520466078561,0.41687869600143657,0.41687869600143745,1.4935006630088958,0.8502627373978919,0.7921639216459111,1.435401847510077,0.3878292881507619,2.412991742489202,0.3878292881507619,0.7591532309571409,1.3614579002538152,2.3760197688610707,5.1155350227657,4.88446018758988,3.1563939502858105,2.8592977336311867,2.612188096893015,2.2160598080201828,3.156393950538974,2.8592977338843486,5.115535023398609,4.884460188222789,2.0,1.5
2.395112652218586,2.391248436791016,1.378300807798845,0.8363282463117896,0.4170907299768354,0.4170907299768354,1.3705723769437048,0.8320346735955559,0.5864423146392106,1.3611265169339122,0.3887531500935122,2.3629108568265518,0.3887531500935122,0.9685702857348413,1.482205267322346,2.4234502320207683,4.737016278467443,5.026832436306056,2.7306567763423697,3.0526747294918755,2.320926254278366,2.5141370261437266,2.9668032752889224,3.288821228438428,4.973162777332855,5.262978935171468,2.5,1.0
2.3760197684113997,2.412991742062978,1.3614578999883058,0.7591532308358904,0.3878292881268539,0.3878292881268539,1.435401847291459,0.7921639216715248,0.8502627373344191,1.4935006633308459,0.4168786959959503,2.442041150496814,0.4168786959959494,0.8172520466493802,1.3033590845513081,2.346970361107044,5.115535022684806,4.88446018736245,3.156393950269356,2.8592977334263256,2.6121880969304305,2.2160598078063916,3.1563939506458483,2.8592977338028183,5.115535023626038,4.884460188303682,2.0,2.5
2.412991742229819,2.37601976858742,1.435401847377034,0.8502627373592642,0.416878695998097,0.416878695998097,1.361457900092236,0.8172520466331257,0.759153230883352,1.3033590844724845,0.38782928813621265,2.3469703609205674,0.38782928813621353,0.7921639216614977,1.4935006632048218,2.442041150286735,4.88446018769922,5.115535022964214,2.859297733605615,3.1563939503748912,2.216059807890079,2.612188096915781,2.8592977337356364,3.1563939505049134,4.884460188024275,5.115535023289269,2.5,2.0
2.362321271880182,2.3702820510538123,1.3858857293289155,0.8286302147714579,0.36787722892136454,0.36787722892136454,1.401807287676177,0.642878700914002,0.8569352073809267,1.6158637942376948,0.42625627614735606,2.4286610984216956,0.42625627614735606,0.8480898972084994,1.3664260469864677,2.303942224796082,5.055280822258272,4.94471444490192,3.119215826525446,2.9423096227694723,2.58141999440503,2.1833810360072974,3.1192158266200396,2.9423096228640655,5.0552808224947565,4.944714445138405,2.0,3.5
2.4524681814776566,2.4054047843878426,1.4795426534118414,0.9300328879797073,0.4391035616648802,0.4391035616648802,1.3854158592322117,0.8263813586798134,0.8140552308655211,1.0649365362122722,0.402125178237168,2.3684264010359826,0.402125178237168,0.7944454820831544,1.3069768641027482,2.48944656498122,5.007001052722743,5.3011472845340855,2.9566580494822547,3.334846061811123,2.2715608781535677,2.775811561258725,2.6485048542766085,3.026692866605476,4.698847857592948,4.992994089404291,2.5,3.0
2.5196642520821273,2.4696485002959463,1.527510325859451,0.9889302862177667,0.5383978980594115,0.5383978980594124,1.427478822287088,1.1646613060198816,0.8524008016122453,2.230434405170456e-06,0.41944151543281905,2.7224308139547913,0.41944151543281905,0.8253652601190309,1.319336656314234,2.2668819391930644,5.168969639628099,5.574502762218756,3.0687469029787904,3.6432521599822225,2.3666018372383704,3.380434643715016,2.6970082073348376,2.528036072537176,4.42549224846849,4.831025371059148,2.5,4.0
2.337826398356464,2.3753447996331642,1.3763005699550401,0.8472728996833387,0.4242118854413901,0.4242118854413901,1.4513373725084389,0.8495746420822234,1.036936474191334,1.3855075395505847,0.27736071977154264,2.355089466318371,0.27736071977154353,0.8320813997388754,1.3914920697805506,2.358081731433353,5.14097936610448,4.985611753436233,3.0805136875195593,3.034478839244459,2.5362945173033946,2.4327161088182434,3.0805136874006065,2.781287174177494,5.01438353339257,4.859015920724323,3.0,0.5
2.3452873948465403,2.361613061373454,1.3813064284275782,0.8489358822409061,0.4244679411178236,0.4244679411178236,1.4139577614814067,0.8489358822303892,0.9183199649550469,1.3813064283855159,6.122131059882463e-07,2.345287394732967,0.6122131057482649,0.9183199647804781,1.4139577613383856,2.3616130612094017,4.693891400023014,4.999997646632848,2.9608171109247383,3.0628525263772177,2.497830647277638,2.4978306471262,3.0628525263751176,2.960817110556669,4.999997646466696,5.30610389307653,3.5,0.0
2.3629108566220616,2.4234502317745044,1.36112651684346,0.8320346735671551,0.4170907299732347,0.4170907299732347,1.4822052671483466,0.8363282463257828,0.968570285606952,1.3783008078779755,0.38875315007781897,2.395112652456006,0.38875315007781985,0.5864423147043274,1.3705723771547493,2.391248437094392,5.262978934607622,4.9731627770059115,3.28882122806338,2.966803275204642,2.5141370259242475,2.320926254382078,3.0526747295118417,2.7306567766531016,5.026832436632999,4.737016279031288,3.0,1.5
2.35508946616459,2.358081731230504,1.385507539491373,0.8495746420667656,0.42421188544098154,0.42421188544098154,1.3914920696232,0.8472728996971628,0.8320813996013516,1.376300570012969,0.277360719725702,2.3378263985139784,0.277360719725702,1.0369364743804912,1.4513373726895722,2.3753447998522788,4.859015920180758,5.01438353316371,2.7812871737418696,3.0805136873741876,2.432716108630988,2.5362945174481504,3.0344788392537945,3.0805136878597676,4.985611753665092,5.140979366648044,3.5,1.0
2.4054047843878408,2.4524681814776557,1.3854158592322117,0.8140552308655193,0.402125178237168,0.402125178237168,1.4795426534118423,0.7944454820831535,0.9300328879797064,1.30697686410275,0.4391035616648802,2.4894465649812227,0.4391035616648802,0.8263813586798143,1.0649365362122718,2.368426401035983,5.301147284534085,5.00700105272274,3.334846061811124,2.956658049482252,2.7758115612587266,2.2715608781535632,3.026692866605479,2.6485048542766068,4.992994089404294,4.698847857592949,3.0,2.5
2.370282050995592,2.3623212718130695,1.4018072876484187,0.8569352073711674,0.4262562761456019,0.426256276145601,1.3858857292833733,0.8480898972112398,0.8286302147386886,1.3664260470087104,0.36787722890604346,2.303942224870345,0.36787722890604435,0.6428787008854897,1.6158637943319851,2.4286610985319825,4.944714444741175,5.05528082216078,2.942309622651627,3.1192158264933116,2.183381035888698,2.581419994421178,2.942309622849516,3.1192158266912,4.944714445235896,5.055280822655502,3.5,2.0
2.4147441721994554,2.4344592342471065,1.4103399286475558,0.844108160836802,0.3974102528638559,0.3974102528638559,1.449770052742859,0.7455328506186225,0.897924951831742,1.0160386877748473,0.44430013016637826,2.774410844991598,0.44430013016637826,0.8792755688337723,1.375172520750986,2.0747925620573704,5.226454368988086,5.066602514547669,3.2560103269550087,3.0295535331644183,2.7249459671412253,2.325316331040182,3.2560103270554093,2.443430066983287,4.933392636248924,4.773540781808507,3.0,3.5
2.4344592342133833,2.414744172164208,1.4497700527241761,0.8979249518219641,0.44430013016320036,0.44430013016320125,1.4103399286258247,0.8792755688308418,0.8441081608228647,1.3751725207596817,0.3974102528570542,2.074792562120144,0.3974102528570542,0.7455328506053531,1.0160386877557848,2.774410845108449,5.066602514469952,5.226454368922724,3.0295535331136225,3.256010326921717,2.3253163309947995,2.724945967126734,2.44343006692862,3.256010327063551,4.773540781873869,4.933392636326642,3.5,3.0
2.8336198870860994,2.7885257851456693,1.7061825960089054,1.083755659393268,0.5647295705448245,0.5647295705448241,1.6159943921280444,1.1751626227860315,0.9606609486910127,2.0718104495799636,0.4574787334973145,4.021910411192033e-06,0.4574787334973145,0.8692539852982475,1.2503665385569902,1.6002352610397348,5.822659859462041,6.188287713033097,3.446518705873256,3.964491498432252,2.609590095162598,3.523659729090239,2.7762009743263203,4.63480922997919,3.8117066648212306,4.1773345183922865,3.5,4.0
2.3452873948369968,2.361613061350961,1.3813064284261785,0.8489358822416069,0.4244679411184773,0.4244679411184773,1.4139577614541077,0.8489358822323041,0.9183199649036276,1.3813064283889709,0.6122131058951057,2.3452873947365322,6.122131059882463e-07,0.9183199647492022,1.4139577613275915,2.3616130612058424,5.306103893603802,4.999997646623259,2.960817110979911,3.0628525263907758,2.497830647302935,2.497830647168972,3.0628525263889195,2.9608171106543155,4.9999976464762845,4.693891399495742,4.0,0.5
2.3763561028693694,2.416712839167804,1.3837687022380774,0.8438966367744642,0.4209493892774203,0.4209493892774212,1.464482174834945,0.8399009203352223,0.9629689874432854,1.3677858364811106,0.5703891851122664,2.3463882296779714,0.5703891851122673,1.3185877536514568e-06,1.5683708034902129,2.446680713182522,5.414553186558301,5.024970831159331,3.608586268801199,3.0292073812689484,2.2248188851508752,2.4046261267692257,2.949293051866624,2.809442975807051,4.975024375771726,4.585442020372756,4.0,1.5
2.4696485002958326,2.5196642520819985,1.4274788222870303,0.8524008016122213,0.41944151543281194,0.41944151543281194,1.527510325859362,0.8253652601190296,0.9889302862176983,1.3193366563142699,0.538397898059368,2.2668819391932393,0.538397898059368,1.1646613060197724,2.230434405170456e-06,2.7224308139552744,5.574502762218427,5.168969639627896,3.6432521599819623,3.0687469029787096,3.3804346437147044,2.366601837238377,2.5280360725368882,2.6970082073349486,4.831025371059351,4.42549224846882,4.0,2.5
2.7885257851456684,2.8336198870860985,1.6159943921280453,0.9606609486910127,0.4574787334973145,0.4574787334973145,1.7061825960089063,0.869253985298247,1.0837556593932671,1.2503665385569902,0.5647295705448245,1.6002352610397352,0.5647295705448245,1.175162622786032,2.0718104495799636,4.021910411192033e-06,6.188287713033096,5.822659859462041,3.9644914984322526,3.446518705873257,3.523659729090239,2.6095900951625977,4.63480922997919,2.7762009743263207,4.1773345183922865,3.8117066648212314,4.0,3.5
